2835,tADhG ryAN,WATerfORD PowErlIFTINg,M,666,28-07-1996,true
2836,EOghAn OBrIEn,CarlOW IroN cLub,M,1249,09-05-1981,false
2837,Laura oDoNNell,DoNegAL poWeRlIftINg,M,493,29-07-1981,false
2838,oRNa QUiNN,Cork STRENGtH And coNdITIONINg,F,843,25-12-1986,false
2839,DARRagh poWeR,DuBLiN cItY liFTiNg,M,600,23-05-1997,false
2840,CLOdAGH keLlEhER,DuBLin ciTY LiFTiNG,F,1394,22-08-2003,true
2841,pAtrIcK HeAlY,GaLwAY cIty Power,F,706,29-10-2007,false
2842,dARraGH OsulLiVAn,keRry streNGth UniT,F,1087,20-06-1982,false
2843,patriCk fITZGEraLD,wEXfORd WEigHt CLUb,M,817,09-10-1985,true
2844,Roisin cArRolL,cOrK BaRbEll ASSOciatioN,F,636,11-08-1999,false
2845,SEan FInN,LeiNstER pOWErHouSe,F,1258,18-08-2003,false
2846,MAEVE HaYES,GALWAy IroN lEAGuE,F,1341,03-07-1991,false
2847,cOLm GorMan,BeLFASt iron WOrKS,M,1196,08-01-1988,true
2848,kEviN MUrrAy,muNSteR BaRbeLL,F,964,07-06-1990,false
2849,GRaiNne obrIEn,SOutHsidE stReNgTh,F,1074,07-03-1997,false
2850,seAN QuiNN,CArlOw irON CLub,F,790,08-11-1988,false
2851,SIObhAN KELLY,DUbLin BarbeLl CLUb,F,957,23-09-2007,false
2852,edel coughLAN,cOrK bARBell assOCIATIOn,F,1122,03-09-1989,false
2853,alan mUrrAy,wexForD weiGHt cLUB,F,1339,18-01-1996,false
2854,CiAn caSey,CARlOW IRON clUB,M,1077,17-09-1989,false
2855,BreNDAN HIgGiNs,CARLOW IRon CLUb,F,839,02-12-1983,false
2856,colM OROurkE,GAlWAy City POwEr,F,726,14-10-1982,false
2857,Rory mCCartHy,BELfaST IRON WoRKS,M,561,09-04-1996,false
2858,kevIn osUllIVaN,COnNAchT POWERlIftINg,M,636,23-11-1997,true
2859,sIneAd KeLLy,CoRk bARbelL AssOCIAtion,M,508,08-09-2005,false
2860,DarrAgh BYrnE,mUNstER bArBeLl,M,704,23-04-1985,false
2861,lAurA cougHlAn,lIMERiCk poWeRlIFTIng,M,676,24-04-1983,false
2862,lEAh murRaY,CArlow IROn ClUb,F,990,25-10-1997,false
2863,dECLan KAVAnAGH,BeLFAST iROn wOrKs,F,1235,31-10-1992,true
2864,dArraGh REILlY,leiNSTeR pOWerHOUse,F,1157,11-09-2003,false
2865,SiUn quinN,kerrY sTREnGTh uNIT,M,1048,27-06-2005,false
2866,aLaN bYRnE,dUBLin city LIftIng,M,623,08-02-1992,false
2867,RonAN COrCOraN,GaLWay ciTY pOWEr,M,950,30-10-2000,false
2868,ciLLIAn QUinn,dUblin city lifTinG,M,671,25-06-2005,false
2869,lAuRa NoLAN,CONNAChT powErLIfTInG,M,709,19-09-1995,false
2870,Rory connOlly,GalwaY CITy PoweR,F,1267,29-05-1988,false
2871,eiMEAR gAllAgheR,DONegaL powErlIFtING,F,480,03-05-1981,false
2872,DeiRdre gOrMAN,Galway iROn League,M,1255,17-06-1994,false
2873,MaEvE FITzgeraLd,UlSTer STRENGtH cLub,M,734,10-09-1995,false
2874,rOnAN hAYeS,LiMerICK POwERlifTinG,F,550,07-01-1982,false
2875,sIObHaN MuRRAy,CoRk bArbeLL AsSoCiAtiON,F,1167,29-11-2004,false
2876,AOIfe KeaNe,weXFoRd weiGHT CLUB,M,1202,06-01-1982,false
2877,SaoIrse lyNCH,lIMeRIcK PowerlIfTiNg,M,1090,05-06-2000,false
2878,oISIN nolaN,ulstER Strength cLUB,M,1238,24-10-1982,false
2879,Laura CORCorAn,ulstEr sTRENgth Club,F,830,04-01-1980,false
2880,PaTRIck kEllEhEr,dUblin BaRBelL CLUb,F,877,02-04-1992,true
2881,maevE HaNLey,wExFORD wEigHT cluB,F,1001,24-05-2002,false
2882,KEVIN hIGgInS,DOnegal poWeRliftinG,M,540,19-03-1989,false
2883,LiAM reiLly,GAlway irOn LeaGUE,F,1145,08-10-1981,false
2884,eoGhAn BrENNaN,wEXford wEight CluB,F,643,05-01-2007,false
2885,saOIRSE CORcORAN,galWAY city power,M,1374,28-09-2007,true
2886,JAMeS GAlLAGhEr,GaLWAy CitY PoweR,M,636,19-02-2001,false
2887,GrAInNE duFFY,gALwaY cIty poWER,M,1304,27-02-2007,false
2888,TomAS KAvaNAgH,MunstEr BARBell,M,822,10-10-1996,false
2889,SEaN MOLlOy,leinsteR pOWeRhOusE,M,1166,24-08-2003,false
2890,GrAiNne HIGGiNS,DuBLIN BaRbeLl ClUB,M,637,31-12-2001,false
2891,CIlliAn NOlaN,munsTer bARbEll,M,731,23-09-1999,false
2892,COlM cARRoLL,CoNnaCht POwERLIFtING,M,636,17-12-1988,false
2893,ELLEn keanE,GALway irOn LEAgue,F,497,31-01-1996,true
2894,kEViN cAsey,LEINsTer POweRhoUse,M,1101,22-09-1995,false
2895,PAtriCK HeALY,BElFASt IrOn WorKs,M,1228,03-08-1983,true
2896,aOiFe CORCoRAN,bElFast IROn wOrKs,M,804,15-07-1997,false
2897,gRAINNe HOGAN,duBlIn city lIftiNg,M,1322,06-11-1984,false
2898,PADRAIg DOYlE,CARloW irON CluB,M,499,25-02-1993,false
2899,rory gOrMaN,DONeGaL poWErLiFTing,M,797,04-06-1995,false
2900,LEAh GoRmAn,DonEgaL pOWerlifTiNG,F,946,21-11-1985,false
2901,RoIsiN lENEhaN,dUBLin BARbeLl club,F,642,13-01-1984,false
2902,siobhaN Brady,DUblIn CitY LifTING,F,1308,06-05-1994,false
2903,daRragh KelleheR,DoneGAL pOwERLIFTinG,M,1211,20-06-1983,false
2904,LIAm CaseY,DONEGal PowErLIFtINg,F,1204,05-07-1987,true
2905,kEvIn finn,LimERICk PowerLifTInG,M,726,19-05-2002,false
2906,LAurA hoGaN,wexforD WEIGHt clUB,M,672,19-09-1992,false
2907,ROry wHELAn,donEgal pOWeRLiftInG,F,744,08-10-1994,false
2908,AlaN MCcArTHy,NoRThsIDe power gYM,M,662,25-10-1994,false
2909,EOgHan mCGRaTh,DuBlIN cITY lIfTING,M,926,21-02-1985,false
2910,MaEVe muRpHY,gALWAy cIty powER,F,710,17-02-1994,false
2911,fioNA RYan,CorK bArbelL AsSoCIAtION,M,896,09-04-1989,false
2912,AlAN rEIlLY,sOUThsIDE StReNgTh,M,529,09-10-1999,true
2913,niaMh OdoNNElL,GalWAy cITY powEr,F,640,09-04-1983,true
2914,coNoR QuInN,gAlwAY irOn LEaGUE,F,1214,08-08-2006,false
2915,CONor mUrPHy,ulstER sTrEngth clUb,F,620,28-06-1982,false
2916,pAtriCk wArd,gAlwaY CiTY poWer,M,1302,19-04-1983,false
2917,rorY hIgGiNs,MUNStEr BArbelL,F,1206,25-07-2001,false
2918,fiONa roChE,CoRK baRBEll AssOCIATIOn,F,1329,28-01-2007,false
2919,CIAn raFTER,dUbLiN MEtro PowEr,M,1144,03-11-1987,false
2920,deIrDRE HIgGInS,LeInSter POWErHOusE,F,742,23-09-1993,false
2921,SaoirSe qUINn,LeINstEr PowerhOUsE,F,732,19-02-1986,false
2922,DecLAn WheLan,mUnsTeR bArBELl,F,1184,04-02-2005,false
2923,BrENDAn BrADY,belfAst irON wOrKs,M,719,01-01-1995,false
2924,LaUra bRady,CONnACHt PoWERLIfTING,F,958,12-06-1989,false
2925,oIsIn kELLy,LEiNStER PoWERHOUse,F,1117,24-02-1992,false
2926,LAura BRaDy,DublIn CITy lIFTInG,M,1270,23-11-1986,false
2927,kEeLan mCgRaTh,coRK STReNgTh aNd CONdiTioNing,F,875,16-05-1995,false
2928,Mary kellY,duBliN barBelL clUb,F,994,17-05-1988,false
2929,ronAN heaLy,mUnsTEr barbELL,M,814,06-01-1991,true
2930,ROnaN DoyLe,dUBliN BArBeLl cluB,F,1013,01-08-2006,false
2931,OrLAiTh quInN,ulSTer sTrEngtH ClUB,M,572,15-01-1998,false
2932,siobHan kelLY,WAtErfORD pOwerLIFTINg,F,1202,17-02-2003,false
2933,RoiSIN ReILlY,WexFORd WEIghT Club,F,966,04-08-1991,false
2934,ornA rYan,dublIN METrO PoWER,F,727,19-05-1992,false
2935,sIneAd OrOURKe,gALWaY CItY POwer,F,520,15-11-2006,false
2936,LaURa OdOnNELL,limErICk PowErLIFTiNg,M,1079,02-07-2000,true
2937,leAh bYRne,nORTHsIDe powER gym,F,1151,16-10-1991,false
2938,sAOirsE oRoUrKe,uLsteR StREngth club,F,1360,07-04-2007,false
2939,IDe mURPhy,waTerford PowERLIfTiNG,M,1119,03-04-1983,true
2940,SaoIrsE ConnOLLY,LImerICK POweRLifTIng,M,624,08-07-1987,false
2941,BREndAN cASeY,cORk STrEngTh AND ConditIoNIng,M,1376,03-06-1985,true
2942,rOnaN bYrNE,carloW IRON CluB,M,674,25-08-1995,false
2943,toMas McCarTHY,SoUthSiDe STrEngTH,M,934,13-05-1985,false
2944,ToMaS LARkin,DuBLIn CiTy liFTiNg,M,651,07-11-2000,false
2945,OrlAITH roCHE,LeiNSTER pOweRhOUse,M,584,09-08-1986,false
2946,LaurA osUllivAn,BelFAst IRon woRKS,M,589,26-02-1987,true
2947,EimEAR WheLAN,conNAcht powErLifTInG,M,1229,24-10-2007,false
2948,DeIrdrE FolEY,WatERford PoWERLIftINg,M,1374,05-10-1985,true
2949,SHane WALSh,caRlOw iRON cLub,F,1317,29-03-1981,false
2950,OISIN oSHea,LeINsTER pOweRhoUse,M,752,12-12-1992,false
2951,ornA hIGgINs,WAtERfORD PoWErliftiNg,F,1223,03-03-1983,false
2952,kevIn fITZGeraLd,GAlwAY cITY PoWEr,M,931,17-06-1994,false
2953,GRainNe CoUgHlAn,leInstER POwerHOUsE,F,478,25-04-2005,false
2954,DEiRDRE FitZgeRAlD,duBlin ciTy liFtinG,M,1329,23-07-1987,false
2955,pAtRick BARReTt,wATErforD POWERlIFtiNg,M,1281,11-03-1994,false
2956,mAry gOrMAn,Cork BaRBELL AsSOCiaTioN,F,744,12-08-2007,true
2957,PAdRaIg lYnCH,BELfAST iroN WOrks,M,708,11-10-1997,true
2958,COnoR dOYle,CARLow IroN ClUb,M,678,27-05-2001,false
2959,LIAM keane,dOnEgaL pOWeRlIfTING,M,588,21-07-2007,false
2960,roRY LyNcH,GAlwAY CIty POWEr,M,787,15-01-1991,true
2961,jameS MURRAY,BeLFAst IRoN WORkS,M,1209,04-11-1983,false
2962,daRrAgH brEnnAN,wATERfoRD pOWERliFtiNG,F,1267,09-03-1997,true
2963,orLAIth caSey,leInStEr poWerhouse,M,1283,03-07-1996,false
2964,TADhg keLlY,WaTERforD poWErLiFTing,F,892,16-02-2006,true
2965,MArY HEALY,leInSter POWErHOuSe,F,1170,25-07-1988,false
2966,ainE cORcOrAn,mUnster BarbeLL,F,1187,19-09-1989,false
2967,eOGHAN orOURke,lEinsTER POwERhOuse,M,751,18-09-1992,true
2968,MArY orourkE,DuBliN BArbeLl ClUB,F,555,28-01-1998,false
2969,saoIRse COrCorAN,conNACHT poweRliftiNG,M,1096,07-04-1988,false
2970,fioNa cASey,carloW Iron cLuB,F,850,16-03-1991,false
2971,DArragH haNleY,gALwaY IROn leAguE,F,1132,20-01-1980,true
2972,fEaRghal HanLey,MUNStEr BARBelL,F,1036,09-03-1999,false
2973,AlAn OBRiEN,nOrthsIDe POweR Gym,F,827,04-11-1985,true
2974,ROry CAseY,connAcHt pOWErlifTINg,M,941,13-01-1980,false
2975,EDEl mccArThY,dUBlin MeTRO PoWEr,M,772,12-12-2005,true
2976,EmMA FitZgerALd,NorThSiDE POwer GyM,F,1078,23-01-1988,true
2977,colM kELLeHEr,UlSteR STRENGth club,F,758,16-08-1981,false
2978,ronan BYrNe,dUbLiN CItY LIftinG,F,637,04-05-2007,true
2979,fIONA osulLIVaN,dONEGaL pOwerliFtiNg,F,1282,19-04-1996,false
2980,eLLEN oSULLiVAn,WExFORD weiGhT cluB,F,833,01-03-2004,false
2981,paTRiCK foLEY,MuNsteR baRBELl,M,1076,24-08-2007,true
2982,roRy cONnolLY,dOnEgAL powErLIfTInG,F,620,18-11-1988,false
2983,LEAh rAFtEr,ulStER sTreNGtH club,M,571,07-09-1991,false
2984,cLoDaGh conNOLLY,GALway CiTY POwEr,F,1271,15-02-1991,false
2985,mIchEaL BrenNaN,DUbLin METRo pOWer,F,905,27-06-2005,false
2986,dEClAn mCgRAtH,dUBlIN mETrO pOweR,M,1324,26-12-2000,true
2987,sIun moLLOY,DublIn bARBeLl ClUb,F,520,10-03-1985,true
2988,KeeLan CaSEY,DUBlin citY lIFTinG,F,841,20-03-1990,true
2989,sHAne oRourkE,gaLWAy IROn leAGue,F,1122,09-11-1999,false
2990,OrNa bReNnan,WExfORd WeIGHT cLub,F,930,19-10-2002,false
2991,TOMaS keLlEHEr,coRK BARBelL AsSoCiATion,F,1217,12-11-1986,false
2992,dEClaN REiLLY,CONnACHT pOWerlIFTiNg,F,956,10-07-2007,true
2993,edel powEr,ulstEr STrENgTh clUB,M,824,24-07-2007,true
2994,CiLlIAn roChe,DublIN barbell CLUb,M,981,25-07-1988,false
2995,sIUn HiGgInS,WeXforD WEIGht CluB,M,569,15-06-1998,false
2996,JaMes cougHlaN,ulstEr stRengTh Club,M,1149,22-05-1992,false
2997,FIOnA oROuRke,galway cItY pOwer,M,1358,24-04-2006,false
2998,DaRRagh OConNoR,ConNacHt poweRliftiNG,M,724,30-07-2004,false
2999,marY KELlY,BelFAst IrON WOrks,M,996,13-11-1999,true
3000,keeLAn LaRkiN,nOrthsidE poWER gYm,M,593,18-04-1981,true
3001,IDe MccarTHY,UlSTer strENGtH Club,F,871,28-03-1989,false
3002,dEcLAN ByRNE,dublIn MEtro poWeR,M,747,06-08-2003,false
3003,CLoDagH CoNNOLLY,noRtHsidE POWEr gyM,M,936,11-02-1999,false
3004,conOR hEaLY,BeLFasT iron WORks,F,822,05-11-1982,false
3005,aIne hANleY,cork StrenGTH aND CONDitioniNG,M,481,11-04-1999,false
3006,saoirsE kElLy,dUblin baRBELL cLUb,F,1000,30-11-1982,true
3007,leAh HIGgINs,gALway cITY PoWER,F,918,11-05-1995,false
3008,MaeVe KavaNAGh,gAlwAY CiTY Power,M,995,09-02-2000,true
3009,pAtrICK BARRETT,waTerfOrd poWERLIFtinG,M,708,11-08-1994,false
3010,DecLAN braDy,NorThside pOwER gYm,F,951,19-10-1994,false
3011,TaDHG QuINn,mUNsteR BArbell,M,740,01-09-2000,false
3012,ElLEn Higgins,NorthsIDe pOwER gYm,F,601,05-11-2003,false
3013,CLODaGh CorcOran,WAtErforD pOwERLiftINg,F,1313,06-06-1989,false
3014,Edel BArRetT,CARLOW IRon ClUB,F,866,08-09-2007,false
3015,nIamh osULLIvaN,souTHsIdE strengTH,M,1080,23-10-1980,false
3016,TOMAs DuNNE,dOnEGAl PoWERLiFtING,F,1282,22-01-1987,true
3017,SIun KEANE,cORk bARbEll AsSOCiAtiON,F,768,15-12-1992,true
3018,mIcHEAL ReIlLY,dUBLIn metrO poWeR,F,656,02-07-1987,false
3019,MaEve raFTer,sOuTHsIDE sTrEnGth,F,490,22-06-1997,false
3020,EdeL WAlsH,MUNstER BarBell,M,1214,12-05-1988,true
3021,ToMAS QuInn,COnnAchT PoweRlifTiNg,F,732,17-12-1989,false
3022,siUN leNehAn,coNnacHT POwerLIfTiNG,F,662,15-11-1985,true
3023,CLodagH GORman,kERRy StrEngth unit,M,586,21-05-1987,true
3024,bRENDAn brADY,noRThsidE PoWer Gym,F,1120,10-06-1992,false
3025,fIoNa oDONnelL,gALWay CIty PoWER,F,578,25-12-1988,false
3026,orlaith bReNNaN,mUnSTEr bARbElL,F,1336,13-04-2004,false
3027,SIneAd KEAnE,NOrtHSIdE pOwEr GYm,M,936,08-07-1980,false
3028,KEeLAN poWer,corK strengTh and COnDitiOniNG,F,1354,17-09-1983,false
3029,TaDhg RaFTER,dUBLIn MEtrO PoWER,F,972,30-01-2007,false
3030,SHaNE kEllY,BElfasT iroN woRKS,M,1373,20-11-1981,false
3031,deIRdRE doYle,UlsTEr STrEngth cluB,F,985,25-07-1989,false
3032,FIona QuInN,mUnSteR BaRBell,F,1025,30-04-1988,false
3033,oRnA osUlLIVan,DUblIN cITY lIFtiNG,F,982,18-04-1996,false
3034,keVin KAVANaGh,SoUtHSIDe StrENgTH,F,534,01-10-2004,true
3035,DEIRDRE WaRd,gAlwAY iRon LeAgUE,F,1065,02-03-2002,false
3036,PaTRIcK KaVanagh,carLOW IroN CLUb,F,1226,10-01-2002,false
3037,aiNE MuRraY,cOrk barbELL asSOCiAtiON,F,949,13-12-1982,true
3038,Colm odOnnELL,MUnStEr baRbELl,F,884,01-12-1992,false
3039,aoIFe GallAgHeR,soUtHsIde stRENgth,M,782,18-12-1996,false
3040,aLAn OsheA,MUNSTeR bARBeLL,F,1359,21-03-1993,false
3041,maEVe CAsEY,GaLway CiTy PowER,F,523,06-07-1982,false
3042,MArY waLsH,cONNaCHT PowerlIfting,M,591,20-07-1984,false
3043,sinEaD OSulLIVAn,gaLWay IrOn LeaGUE,M,1203,20-06-2006,false
3044,DeClaN RoCHE,kERRY STreNGtH unIT,F,917,09-03-1989,false
3045,deCLAN gorMAN,uLSTeR StreNGth CluB,M,1296,07-12-1995,true
3046,ciLliAN hAnlEY,BELFAst IrON workS,M,940,16-02-2003,false
3047,PaDraiG dUFFY,KerrY StrEnGTh UniT,M,991,22-10-1984,false
3048,emMa OBrIeN,donEGAl poWErlIftiNG,M,1192,02-07-2005,true
3049,oISiN wAlSH,keRrY StrEngTh uNit,F,812,03-01-2000,false
3050,paTrICk oROURkE,CoNNacHT POWeRLIfTING,F,1081,28-07-1981,false
3051,coLm GoRMAn,GAlWAY CITY pOWer,M,727,14-08-1995,true
3052,sioBHAn duNNe,LEinsTer POwERhouSE,M,1000,15-03-1983,false
3053,jAMES LeNehAN,dUblin MEtRo poWER,F,858,05-04-1992,false
3054,KeviN lenehAn,ConNACht powErLiftiNG,M,501,20-12-1995,false
3055,cOlm MUrraY,duBLiN BARbeLl clUB,M,600,09-02-2004,true
3056,ALAN GORmAn,nORTHsIDe pOWer gYm,F,730,29-11-1983,true
3057,rOnan dUnnE,ulster strength CLUb,M,557,04-07-1996,true
3058,CilLIAn Keane,NorTHsiDE POWer gym,M,703,29-07-2004,false
3059,FeaRGhaL hoGAn,nOrTHsiDE PoWeR GyM,M,959,05-05-1992,false
3060,saOIRsE HIgGINs,cork bARBell AsSociaTION,M,579,06-06-1985,false
3061,dARRaGh HanLeY,lEiNstER pOWeRhOusE,F,904,19-10-1981,true
3062,CloDAGH MCgRaTh,WExForD WEiGHt club,F,1028,05-04-2005,false
3063,JaMES RocHE,SoUThSiDe strENGTh,M,1249,12-05-1994,false
3064,toMaS CASey,ULster STrenGth Club,M,1155,28-05-2000,false
3065,mAEve mOlLOy,GaLWay IRON LEAGue,F,943,22-05-1987,false
3066,rOIsIN mCcARthY,wAterfoRD POwErLiFtInG,M,548,04-09-1993,false
3067,dEClAn kelLeher,UlSteR sTrENGth CLUb,M,591,22-03-1985,true
3068,SeAN GallAGhEr,UlsteR STREngTH CLub,M,518,27-09-1982,false
3069,tOmas hANley,Cork StReNgTh ANd conditIOning,F,1251,27-07-1982,false
3070,PadRAIG DUfFY,MuNster BaRBEll,M,636,17-08-2006,false
3071,CloDAgH DUnnE,DuBLin ciTy LIFTINg,F,566,05-01-1991,false
3072,aOIFe BRadY,dubLIN METro poWer,F,744,17-03-2006,false
3073,KEELAn LYnCh,CarlOW IRoN clUB,M,864,09-06-2006,false
3074,ide quINN,Cork STrEngtH And COndITioniNG,M,1093,13-11-1980,false
3075,ORlaitH REiLlY,cARlOW IRON CLUb,F,1329,13-08-2007,true
3076,dEclAN LyncH,SOUthSIde sTrEngtH,M,539,25-07-1999,false
3077,Leah OBrien,NorThSiDe poWer GYm,F,536,28-09-1999,false
3078,CIlLIan bArrETt,DubLin mETRO PoWEr,F,610,17-04-1997,true
3079,jAmeS oSHeA,leInSter pOweRHouSE,M,863,17-02-1995,false
3080,FiONA osHEa,beLFast iRon WOrKs,M,963,15-08-1995,false
3081,PAdRaiG DUnNe,WExFoRD weighT CLub,M,786,14-07-2007,false
3082,DEiRDRe lenehAN,GALwAy iRon LeaguE,M,581,15-09-1991,false
3083,keElAn HIgGINs,DuBLIn metro poWeR,F,537,07-07-1989,false
3084,iDe ryan,WExforD weIGhT CLUb,F,628,14-03-1994,false
3085,SiObHaN gAllaGher,ulSTer StrENgTH ClUb,M,1382,19-02-1982,false
3086,CiaN CaRRoLL,wATERfORD POWeRliFtInG,F,1081,06-04-1982,false
3087,siOBHAn HIGgINs,dUBlIn Barbell cLUb,F,1274,12-07-1995,false
3088,rORY osulLIVaN,SoUThSide STrEngTh,F,509,07-10-1986,false
3089,RoisiN gaLLaGher,CArLOW IrON CLub,F,795,18-01-1983,false
3090,CoNOr oDOnnEll,dUBlIN mEtrO PoWeR,M,557,25-01-1989,false
3091,grAiNNe lArKIn,LeINSteR pOweRhouse,F,1047,09-10-1990,false
3092,COnOr KelLEHER,duBLIN BarbElL clUb,M,659,01-08-1990,true
3093,SeaN HEALY,galWAy IrOn leagUE,F,492,12-06-2000,false
3094,DEcLan ConNoLly,wexforD WeiGht CLub,M,508,17-12-2001,true
3095,niAMh oconnoR,LImERICK poWERliFTIng,F,764,31-08-2003,false
3096,rORY FiNn,DubLin CITY lIfTIng,F,559,28-02-1998,false
3097,shanE fInn,nORThSiDe POWEr gyM,M,885,05-02-1984,true
3098,CILlian poWER,BElFaST IrON WoRKs,F,925,07-10-1996,false
3099,keelAn RYaN,LimErICK PowerLIFtIng,M,791,29-03-1988,false
3100,brEnDan hIgGIns,mUnSter BArBELl,M,1092,18-06-1990,false
3101,sHanE DoYle,duBLIN cITy LiftING,M,732,15-04-1999,false
3102,sEAn FinN,cork StRENGTh aND COndItIoninG,F,825,09-05-1998,true
3103,EMma rEilLy,dublin MEtRo pOwER,M,483,10-04-1980,true
3104,eLLEn ByRnE,leinStER POwErHOUSe,M,655,15-09-1996,false
3105,MIcHeAl KEaNe,coRK STrEnGth AND coNdiTioNIng,M,743,06-12-1993,false
3106,SaoirSe Nolan,DubLiN CItY LIftInG,F,824,15-04-1992,false
3107,cian haNLEY,wExFORD WEIGht cLub,F,619,10-08-1982,false
3108,JAmEs CAsey,caRlOw irON ClUB,F,1131,01-04-1998,false
3109,mICheal carROlL,DUBLIn barBEll clUB,F,489,19-02-2001,false
3110,oRlaiTH foleY,MUNSTer bARBEll,F,1057,08-03-1993,true
3111,ROnan murPHY,CARlow IRoN Club,M,1010,13-11-2002,false
3112,RoNaN CAsey,CoNnachT poWERLIfTinG,M,483,21-12-1984,false
3113,CiaN keLLEHeR,CoRk baRBelL AsSOCiatIoN,F,1304,25-10-1987,false
3114,ROry kElLy,galWaY irON lEaGUE,M,1288,27-04-2003,false
3115,TAdHg DunNe,munstER bArbelL,F,680,14-04-1980,false
3116,jAMEs mUrRAy,WatERfoRd PoWerLiFTInG,F,532,14-04-1989,false
3117,eLlEn obrIen,WexFord WeIGHT cLuB,F,580,10-09-1986,false
3118,cloDagH fITZGeRalD,DUblIN bARbeLL club,F,1262,05-04-1993,false
3119,deIrdRe HANley,COrk sTRENGth ANd cONDitiOnING,M,1288,24-02-1980,false
3120,EoGhAN WarD,LEiNsTeR pOwErhousE,F,1018,21-10-1998,true
3121,MAEVE RaFTer,corK BArbELL AsSocIATIOn,F,956,18-02-1983,true
3122,NIamH hiGGiNs,CorK BARbELl aSSOCiatION,F,717,28-06-1991,true
3123,SIobHAN cASey,WExFord WEiGHT cLub,F,507,27-08-1994,false
3124,sEAn WArd,bELfasT iRON woRks,M,1198,25-10-1984,false
3125,eDel HOgAN,doNEGaL poWERLiFtIng,F,658,08-04-1985,true
3126,edEl KEanE,beLfASt iRON wORkS,M,888,27-09-2003,false
3127,mAEve KElLy,coRk StReNGTh And coNDItiONiNg,M,1368,03-10-1998,false
3128,bRENDan oSheA,noRThsIDE pOwer gYm,M,1017,22-06-1982,true
3129,liaM kelLy,lEinSTeR pOWeRHouSE,F,626,30-01-1993,true
3130,SiUN WHeLAn,coRk bARbeLl aSSOCiAtIoN,F,725,12-08-2003,false
3131,LIam haNLEY,weXfOrD weiGhT cLub,M,1285,03-11-1998,false
3132,DaRraGh LaRkIN,cOrK bARBell aSsocIaTIOn,F,530,15-08-1980,true
3133,aOiFe mCCaRthY,coRk StreNGTH AND ConditIOnINg,M,1310,22-03-1984,true
3134,PaTricK hiGGiNs,LimerICK poWerLifTInG,F,1117,02-06-1999,true
3135,IDe WhELaN,duBLiN mEtrO powER,M,804,20-04-1980,false
3136,EmMA BrADY,DuBlin CitY lIftINg,M,887,29-01-1997,false
3137,IDe KEanE,DoNegAL pOWerlifTINg,F,639,28-09-2004,true
3138,EimEar COrcoRan,KeRrY stReNGTH UNiT,F,867,09-02-1982,false
3139,Sean bYrnE,mUnsTer baRBELl,F,1354,06-02-1990,false
3140,SIuN oDOnnEll,GAlwaY iROn LeaguE,F,795,09-07-1986,false
3141,tAdHG WaLsH,nOrTHSiDE pOwER gYm,M,780,24-04-1989,false
3142,maeve RYAN,beLfAsT IroN WoRks,M,532,31-05-2002,false
3143,DECLAN bReNNaN,conNAcHT PoWERLIfTiNG,F,726,28-12-2004,true
3144,deClAn fInN,nOrTHSiDE Power GYM,M,1132,12-12-1983,false
3145,Liam lenEhAn,MUnSTEr BaRbelL,F,1036,25-01-2001,false
3146,Siun CarROlL,gaLwaY ciTY pOWeR,M,1138,17-09-1988,false
3147,marY osulliVaN,gaLwaY iroN leaguE,M,932,03-09-1999,false
3148,oISin GOrMan,dUbLIN metRO PoWeR,F,1307,29-12-1988,false
3149,KeeLan gorMan,DUblIN MetRo POWeR,F,548,04-01-1999,false
3150,KEELAN OrOUrke,NORthSIdE PoWer gym,F,736,26-08-1987,false
3151,orna bReNnaN,gAlwAy IrOn LEAguE,F,1389,12-10-1999,true
3152,ellen wALSH,SOutHSidE StRength,F,817,27-11-2000,false
3153,sInEaD MOlLOy,BElFaSt IRoN WoRKs,M,1233,13-10-2004,false
3154,IDe HaNlEY,DuBLIN MetrO PoWER,M,1163,16-10-1994,false
3155,Emma WaLSH,cOrk bARbELL aSSoCiatIon,F,978,11-12-1996,false
3156,DarrAGh lArKIN,CORk BaRBElL ASSOciatioN,M,1076,14-06-1991,false
3157,ROisin cARrOll,gaLWAy IroN LEAgue,M,1376,05-04-1985,false
3158,ELlEn Power,Cork sTRENgTh and CondItiONInG,M,1175,29-11-2004,false
3159,GRAINnE gORmAn,sOUThSIdE STREnGTH,F,1041,13-10-1993,true
3160,SeAn orOuRkE,GAlwAy iRoN LeAGUE,F,625,23-12-1983,false
3161,MarY DUfFY,NOrThSide power gYm,M,813,31-05-1994,true
3162,COLM OSulLIvAn,limerIck pOWeRlIfTiNg,M,1307,25-04-2003,false
3163,EdeL walsh,bELFaSt iROn WOrkS,F,1193,15-05-1987,false
3164,DeclAN byRne,WeXForD wEIGht club,M,1292,09-01-1999,false
3165,sINEad oSuLlIvAn,bElFaST iRon Works,M,616,03-03-2005,false
3166,rOrY FOLey,DuBliN ciTy LifTINg,F,1118,29-08-1986,false
3167,declAN gAlLagheR,cOrk sTrenGth AND coNdITIoNiNG,M,503,18-01-1987,false
3168,KEVin nOLAN,beLfAst iROn WOrks,M,1381,17-08-2006,false
3169,kEVIn FoLeY,NORTHSiDe PoWer gYm,F,1022,25-01-1987,false
3170,roRy pOWeR,CarLOW IrON ClUB,F,1192,11-03-1993,false
3171,RoiSIN MCgraTH,Cork BARBElL assOCiaTIOn,M,704,13-09-1998,false
